username,year,day,part,cyclomatic_complexity,cognitive_complexity,halstead_volume,halstead_difficulty,sloc,max_nesting_depth,comment_ratio,avg_identifier_length
NimVek,2022,9,,2.71,,149.34,4.4,44,1,0.0,6.12
NimVek,2023,1,,3.4,,70.31,3.75,41,2,0.0,6.1
NimVek,2023,2,,3.38,,55.35,2.06,56,1,0.0,5.34
NimVek,2023,4,,3.0,,105.42,3.2,40,1,0.0,5.31
NimVek,2023,6,,1.33,,131.77,3.12,35,0,0.0,5.46
NimVek,2023,8,,2.33,,71.7,1.2,47,1,0.0,5.79
NimVek,2024,1,,2.25,,27.0,1.0,20,0,0.0,5.32
NimVek,2024,7,,2.75,,68.53,3.06,58,2,0.0,7.39
nthistle,2017,1,,,,70.32,3.0,5,0,0.0,1.94
nthistle,2017,2,,,,135.71,2.78,15,4,0.0,1.71
nthistle,2017,3,,,,805.42,9.74,34,1,0.0,2.44
nthistle,2017,4,,,,38.04,1.14,5,0,0.0,2.3
nthistle,2017,5,,,,132.0,3.67,22,1,0.0,2.55
nthistle,2017,6,,,,162.53,4.47,19,2,0.0,2.71
nthistle,2017,7,,8.0,14.0,274.72,4.54,31,3,0.0,2.78
nthistle,2017,8,,,,68.53,1.64,17,3,0.0,3.98
nthistle,2017,9,,,,120.93,2.71,28,2,0.0,3.2
nthistle,2017,10,,2.0,1.0,380.39,3.19,32,1,0.0,3.68
nthistle,2017,11,,1.0,0.0,113.3,2.25,34,0,0.0,4.82
nthistle,2017,12,,2.5,1.5,28.53,1.5,27,1,0.0,3.19
nthistle,2017,13,,1.33,0.0,323.14,3.5,26,0,0.1034,3.51
nthistle,2017,14,,3.75,2.75,534.0,6.69,48,2,0.0,3.49
nthistle,2017,15,,2.0,0.0,504.64,10.66,44,2,0.0,3.85
nthistle,2017,16,,2.0,0.0,223.48,5.25,47,4,0.0,3.2
nthistle,2017,17,,2.0,0.0,137.06,3.27,26,1,0.0,3.67
nthistle,2017,18,,3.57,1.0,767.4,7.9,119,8,0.0916,3.77
nthistle,2017,19,,,,282.03,7.18,36,4,0.027,2.16
nthistle,2017,20,,2.0,0.0,179.72,3.75,53,2,0.0185,2.59
nthistle,2017,21,,3.25,2.25,420.43,6.38,57,4,0.05,2.77
nthistle,2017,22,,2.0,0.0,475.69,6.45,53,4,0.0185,2.25
nthistle,2017,23,,2.0,0.0,474.52,9.06,44,5,0.1852,3.17
nthistle,2017,24,,4.25,3.0,194.32,3.26,49,0,0.02,2.86
nthistle,2017,25,,2.0,0.0,114.16,5.14,37,0,0.0263,3.29
nthistle,2018,1,1,,,23.26,3.0,13,2,0.0,3.93
nthistle,2018,2,2,,,85.84,1.5,11,2,0.0,2.6
nthistle,2018,3,,,,98.1,2.46,13,1,0.0,3.85
nthistle,2018,4,,,,310.23,8.11,45,3,0.0,3.54
nthistle,2018,5,,3.0,4.0,105.49,3.27,14,1,0.0,3.02
nthistle,2018,6,,4.0,1.0,461.32,4.31,43,4,0.0,3.49
nthistle,2018,7,,,,255.0,4.76,50,4,0.0566,6.04
nthistle,2018,8,,3.5,3.0,51.81,2.81,26,0,0.0,4.84
nthistle,2018,10,,6.5,6.0,709.73,6.67,33,3,0.0,3.41
nthistle,2018,11,,,,729.11,5.37,17,1,0.0,2.5
nthistle,2018,12,,,,733.17,7.56,43,1,0.0,6.61
nthistle,2018,13,,,,449.18,6.54,64,5,0.0,5.45
nthistle,2018,15,,37.0,110.0,1588.95,8.36,83,6,0.1443,4.11
nthistle,2018,16,,1.38,0.75,342.46,4.99,83,2,0.0,2.74
nthistle,2018,17,,12.0,15.0,664.95,6.94,53,2,0.0,3.27
nthistle,2018,18,,8.0,8.0,720.46,9.6,56,4,0.0,3.05
nthistle,2018,19,,1.38,0.75,343.94,4.67,83,1,0.0119,2.42
nthistle,2018,20,,18.0,47.0,1282.26,8.59,81,4,0.0122,3.16
nthistle,2018,20,,7.33,16.33,2864.88,11.71,130,4,0.0226,3.69
nthistle,2018,21,,1.38,0.75,459.47,5.79,97,2,0.0,2.56
nthistle,2018,22,,,,1285.03,9.45,49,5,0.0392,3.55
nthistle,2018,23,,,,336.43,2.7,23,1,0.0,2.73
nthistle,2018,24,,6.0,11.57,1033.51,9.65,122,3,0.0081,4.65
nthistle,2020,1,,,,367.21,3.29,23,3,0.1154,1.98
nthistle,2020,2,,,,101.58,4.25,18,1,0.0,1.94
nthistle,2020,3,,3.0,3.0,135.71,2.78,14,1,0.0,1.95
nthistle,2020,4,,4.0,2.0,361.29,4.0,48,3,0.04,2.08
nthistle,2020,5,,,,39.86,1.71,15,0,0.0,2.29
nthistle,2020,6,,,,23.26,1.5,12,2,0.0,2.19
nthistle,2020,7,,2.5,1.5,117.61,4.53,28,2,0.0345,3.75
nthistle,2020,8,,7.0,11.0,195.04,3.5,45,2,0.0426,5.46
nthistle,2020,8,,4.0,3.0,300.0,3.7,40,3,0.0,2.65
nthistle,2020,9,,4.0,6.0,249.98,4.64,29,2,0.0,3.05
nthistle,2020,10,,,,176.47,3.95,16,2,0.0,2.84
nthistle,2020,10,,,,116.69,3.0,18,0,0.2174,2.62
nthistle,2020,11,,14.0,35.0,794.95,5.25,80,5,0.0,2.06
nthistle,2020,11,,11.0,26.33,1103.13,6.3,116,5,0.0,2.5
nthistle,2020,12,,,,499.22,6.86,50,4,0.0,2.7
nthistle,2020,13,,1.33,1.0,359.41,5.81,33,1,0.0,2.23
nthistle,2020,14,,2.0,0.0,470.46,8.57,54,4,0.0,3.34
nthistle,2020,15,,2.0,2.0,162.52,4.4,30,2,0.0,3.09
nthistle,2020,16,,2.5,1.25,412.4,5.26,74,4,0.0263,2.99
nthistle,2020,17,,21.5,33.5,553.18,6.9,84,5,0.0,1.98
nthistle,2020,18,,3.0,8.5,461.82,7.73,62,4,0.0312,2.49
nthistle,2020,18,,1.25,,111.01,1.82,28,0,0.125,2.53
nthistle,2020,19,,5.67,9.33,529.45,7.8,79,4,0.0706,2.14
nthistle,2020,20,,3.67,2.83,1204.88,11.14,141,7,0.3054,3.07
nthistle,2020,21,,2.0,0.0,102.19,3.33,52,4,0.037,2.5
nthistle,2020,22,,8.0,13.0,277.44,4.85,41,2,0.2679,2.77
nthistle,2020,23,,1.5,0.0,336.89,6.42,73,2,0.0395,3.65
nthistle,2020,23,,1.33,,307.16,5.98,59,2,0.0,3.74
nthistle,2020,24,,5.5,7.5,497.06,4.87,64,6,0.0303,2.85
nthistle,2020,24,,5.5,7.5,491.6,5.12,67,6,0.0563,3.08
nthistle,2020,24,,9.5,21.5,1048.11,9.17,96,6,0.0495,3.83
nthistle,2020,24,,3.0,3.5,775.77,9.26,64,3,0.0154,3.49
nthistle,2020,25,,,,41.51,2.29,11,0,0.0,2.88
nthistle,2021,1,,,,31.02,2.0,6,0,0.0,2.08
nthistle,2021,2,,,,177.62,7.11,28,3,0.0345,2.83
nthistle,2021,3,,10.0,21.0,239.72,4.05,42,3,0.0,2.64
nthistle,2021,4,,6.0,5.0,50.19,3.21,35,6,0.0278,2.28
nthistle,2021,5,,,,202.05,4.69,38,3,0.0,2.16
nthistle,2021,6,,2.5,2.0,64.53,2.0,26,1,0.0,2.54
nthistle,2021,7,,2.0,0.0,33.0,2.1,15,0,0.0,2.77
nthistle,2021,8,,,,39.86,1.0,28,2,0.0,2.21
nthistle,2021,9,,4.0,3.0,311.84,4.9,46,4,0.0,2.3
nthistle,2021,11,,7.0,15.5,360.55,5.33,50,4,0.0909,2.73
nthistle,2021,12,,6.0,8.5,178.38,3.68,38,3,0.0,2.51
nthistle,2021,13,,2.0,0.0,106.61,3.6,33,3,0.0294,2.36
nthistle,2021,14,,2.0,0.67,158.32,1.73,39,0,0.0714,2.3
nthistle,2021,15,,2.0,0.0,260.0,4.76,49,2,0.02,2.38
nthistle,2021,16,,3.67,18.0,409.46,3.95,86,7,0.0,3.78
nthistle,2021,17,,3.0,2.0,180.94,4.24,24,1,0.04,2.6
nthistle,2021,18,,4.57,5.86,732.0,9.94,87,3,0.565,4.31
nthistle,2021,19,,5.33,17.0,816.83,9.0,85,6,0.6444,4.43
nthistle,2022,1,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,1,,,,0,0,8,0,0.0,1.82
nthistle,2022,2,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,2,,11.0,16.0,232.99,2.53,40,5,0.0698,1.23
nthistle,2022,3,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,3,,,,237.8,3.84,21,0,0.0,1.94
nthistle,2022,4,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,4,,,,103.61,2.7,22,1,0.2414,1.89
nthistle,2022,5,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,5,,,,15.85,1.25,48,1,0.04,2.45
nthistle,2022,5,,,,156.28,6.0,30,2,0.1176,6.83
nthistle,2022,6,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,6,,,,227.43,6.38,30,1,0.25,4.21
nthistle,2022,7,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,7,,,,164.52,4.24,36,4,0.0,3.61
nthistle,2022,8,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,8,,,,416.76,5.03,46,4,0.0,2.03
nthistle,2022,9,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,9,,4.5,3.5,377.85,7.29,47,1,0.0,2.2
nthistle,2022,9,2,6.0,5.0,324.64,5.66,41,2,0.0238,2.44
nthistle,2022,10,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,10,,,,399.31,18.08,51,2,0.0377,7.77
nthistle,2022,11,,3.0,3.0,81.75,2.71,55,2,0.1129,6.4
nthistle,2022,11,,,,184.48,4.06,52,3,0.0189,2.91
nthistle,2022,12,,2.75,2.25,81.75,2.71,62,2,0.1014,5.91
nthistle,2022,12,,,,272.89,5.28,37,4,0.0513,2.1
nthistle,2022,12,,,,278.59,5.48,40,6,0.0244,2.33
nthistle,2022,13,,2.75,2.25,81.75,2.71,62,2,0.1014,5.91
nthistle,2022,13,,13.0,16.0,535.84,8.18,53,2,0.0,2.14
nthistle,2022,14,,2.78,2.33,122.98,3.6,69,2,0.0921,5.81
nthistle,2022,14,,,,340.0,7.33,44,2,0.12,2.66
nthistle,2022,15,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,15,,,,358.15,6.19,29,0,0.5672,2.35
nthistle,2022,15,1,,,148.6,3.89,24,2,0.0,2.24
nthistle,2022,15,2,,,401.13,6.9,28,0,0.2821,2.32
nthistle,2022,16,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,16,,3.75,5.0,506.43,9.2,74,2,0.5195,4.24
nthistle,2022,17,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,17,,6.0,9.33,897.52,10.18,133,4,0.1939,3.56
nthistle,2022,18,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,18,,7.0,11.0,461.64,5.69,58,3,0.0333,2.13
nthistle,2022,19,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,19,,27.0,,500.68,5.6,94,3,0.338,4.37
nthistle,2022,19,,34.0,,1182.95,10.92,115,3,0.0873,5.69
nthistle,2022,20,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,20,,1.5,,136.74,7.0,47,3,0.0784,2.07
nthistle,2022,21,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,21,,6.0,12.0,345.95,6.62,65,3,0.1975,2.75
nthistle,2022,22,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,22,,20.0,21.5,2492.56,13.09,137,6,0.1941,2.6
nthistle,2022,23,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,23,,12.5,11.5,590.0,7.73,78,2,0.0824,3.1
nthistle,2022,24,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,24,,2.0,1.0,764.33,8.05,65,5,0.0152,2.45
nthistle,2022,24,,2.5,2.0,1011.51,10.09,101,6,0.0098,2.85
nthistle,2022,25,,2.78,2.33,122.98,3.6,67,2,0.1067,5.79
nthistle,2022,25,,3.0,1.0,242.5,6.53,34,2,0.0556,2.0
pivoshenko,2024,1,,2.5,0.0,41.51,1.5,38,1,0.0,7.1
pivoshenko,2024,1,,3.0,0.0,41.51,1.5,35,1,0.0,7.44
pivoshenko,2024,2,,3.67,0.67,120.4,5.14,36,1,0.0,6.4
pivoshenko,2024,2,,5.33,4.0,174.89,5.4,50,2,0.0,7.08
pivoshenko,2024,3,,2.0,0.5,57.11,2.0,36,1,0.0,8.47
pivoshenko,2024,3,,3.5,3.5,85.84,2.15,44,1,0.0,8.59
pivoshenko,2024,4,,4.0,11.0,319.32,7.02,58,4,0.0,6.11
pivoshenko,2024,4,,4.0,5.5,247.59,4.74,44,3,0.0,8.32
pivoshenko,2024,5,,7.0,4.5,101.02,3.0,50,2,0.0,8.62
pivoshenko,2024,5,,10.0,12.5,168.26,4.6,64,4,0.0,9.39
pivoshenko,2024,6,,3.2,2.2,155.89,3.5,82,2,0.0,7.52
pivoshenko,2024,7,,3.0,2.2,197.42,3.33,53,3,0.0,7.29
pivoshenko,2024,7,,3.4,3.0,228.23,3.64,60,3,0.0,7.99
pivoshenko,2024,8,,3.5,2.25,248.16,4.57,62,2,0.0,5.96
pivoshenko,2024,8,,4.0,3.0,155.11,4.05,54,2,0.0,6.22
pivoshenko,2024,9,,7.0,7.0,250.25,7.07,55,2,0.0,7.56
pivoshenko,2024,9,,10.0,15.5,369.31,8.13,71,2,0.0,7.92
pivoshenko,2024,10,,5.0,6.25,282.06,5.67,69,3,0.0,5.6
pivoshenko,2024,10,,4.75,5.25,241.08,4.44,65,2,0.0,5.58
pivoshenko,2024,11,,2.0,2.33,237.8,6.55,46,1,0.0,5.81
pivoshenko,2024,11,,2.0,2.33,237.8,6.55,46,1,0.0,5.81
pivoshenko,2024,12,,3.5,11.0,287.38,5.08,57,3,0.0,4.99
pivoshenko,2024,13,,4.67,6.67,341.85,6.36,57,4,0.0,7.06
pivoshenko,2024,13,,2.67,1.67,385.74,4.11,49,1,0.02,6.14
pivoshenko,2024,14,,5.0,3.67,621.53,7.2,49,4,0.0,6.85
pivoshenko,2024,14,,4.33,2.67,274.01,5.0,56,1,0.0,7.2
pivoshenko,2024,15,,4.25,5.75,377.86,4.06,70,2,0.0,5.83
pivoshenko,2024,16,,4.25,4.5,349.4,6.03,58,3,0.0,4.67
pivoshenko,2024,17,,7.0,13.0,516.58,8.38,67,8,0.0,6.63
pivoshenko,2024,18,,6.5,7.5,286.52,7.4,51,2,0.0,4.78
pivoshenko,2024,19,,5.0,6.5,153.25,3.47,42,3,0.0,6.4
pivoshenko,2024,19,,4.5,5.5,189.46,3.39,40,3,0.0,6.28
pivoshenko,2024,20,,3.57,3.86,538.93,6.67,96,2,0.0,6.84
pivoshenko,2024,20,,3.67,4.5,482.01,6.48,83,3,0.0,6.46
pivoshenko,2024,22,,2.5,1.5,181.11,5.06,37,1,0.0,8.18
pivoshenko,2024,23,,5.0,8.0,55.51,1.5,44,4,0.0,7.1
pivoshenko,2024,23,,6.0,6.0,72.0,2.73,46,3,0.0,6.77
pivoshenko,2024,24,,7.0,8.5,156.91,3.14,55,3,0.0,6.4
pivoshenko,2024,25,,6.0,3.0,133.78,2.94,39,2,0.0,5.44
r0f1,2024,1,,,,15.51,1.0,7,0,0.2222,2.67
r0f1,2024,2,,2.0,1.0,213.75,6.53,18,3,0.0,2.72
r0f1,2024,3,,,,53.77,1.67,17,3,0.1053,3.14
r0f1,2024,4,,8.5,3.0,415.21,1.35,35,0,0.125,3.58
r0f1,2024,5,,5.0,4.0,156.91,2.5,27,2,0.0,3.68
r0f1,2024,6,,8.0,10.0,227.0,5.62,35,3,0.1667,4.96
r0f1,2024,7,,,,27.0,1.8,21,3,0.0,4.8
r0f1,2024,8,,,,493.48,8.04,26,3,0.0,3.49
r0f1,2024,9,1,,,171.3,8.0,24,2,0.0,4.6
r0f1,2024,9,2,,,270.0,9.43,37,3,0.1591,5.75
r0f1,2024,10,,8.0,13.0,235.53,5.64,24,3,0.0,3.49
reycardo,2019,1,,3.0,0.33,263.67,2.74,47,1,0.0784,6.29
reycardo,2019,2,,3.1,1.33,461.03,4.02,112,2,0.0345,5.51
reycardo,2019,3,,2.91,0.33,325.71,1.91,72,5,0.0649,5.7
reycardo,2019,4,,3.0,0.33,91.38,3.2,44,4,0.12,6.23
reycardo,2020,1,,8.5,1.5,222.91,2.18,29,1,0.2162,4.54
reycardo,2020,2,,4.0,1.4,248.16,3.86,43,1,0.14,5.62
reycardo,2020,3,,3.67,2.5,374.41,3.03,72,2,0.1529,6.07
reycardo,2020,4,,6.1,3.1,612.93,4.26,115,3,0.0496,6.9
reycardo,2020,5,,4.25,1.0,216.33,3.26,41,1,0.1458,5.72
reycardo,2020,6,,4.25,0.75,160.54,1.2,38,1,0.1163,6.95
reycardo,2020,7,,3.2,1.4,185.44,1.62,53,1,0.0862,6.08
reycardo,2020,8,,3.0,2.1,406.36,2.09,80,3,0.0698,6.89
reycardo,2020,9,,3.43,1.0,316.1,4.73,50,1,0.1071,6.19
reycardo,2020,10,,3.17,2.33,375.08,2.91,51,1,0.1639,5.48
reycardo,2021,1,,4.25,2.5,383.18,2.67,44,2,0.12,4.78
reycardo,2021,2,,4.2,2.6,374.41,2.36,55,3,0.0984,4.43
reycardo,2021,3,,3.0,1.86,246.21,2.67,62,2,0.0746,5.13
reycardo,2021,4,,4.4,4.4,507.46,6.7,71,4,0.0658,5.89
reycardo,2021,5,,6.2,5.2,752.98,6.67,65,5,0.0714,4.69
reycardo,2021,6,,3.4,1.6,240.0,2.96,51,1,0.0893,6.31
reycardo,2021,7,,4.0,1.75,235.53,3.2,52,2,0.0877,5.44
reycardo,2021,8,,5.5,1.83,276.1,2.12,117,3,0.093,5.6
reycardo,2021,9,,3.5,2.5,436.36,3.98,79,2,0.0595,4.93
reycardo,2021,10,,4.12,4.12,441.36,3.57,106,3,0.0536,6.22
reycardo,2021,11,,3.33,2.0,495.8,5.16,101,2,0.0472,5.71
reycardo,2021,12,,5.2,4.2,312.57,1.76,67,4,0.0563,5.39
reycardo,2021,13,,2.9,1.43,364.31,4.63,79,1,0.1023,5.4
reycardo,2021,14,,3.6,1.67,736.58,5.33,99,2,0.0748,5.05
reycardo,2021,15,,3.44,2.44,491.02,6.26,95,2,0.0686,5.88
reycardo,2021,16,,2.5,1.5,49.83,1.25,21,1,0.3226,5.88
reycardo,2022,1,,3.0,1.33,96.0,1.14,53,1,0.0862,5.9
reycardo,2022,2,,6.14,1.0,444.63,1.04,79,1,0.0482,5.32
reycardo,2022,3,,2.25,0.67,185.44,2.26,58,1,0.0645,5.83
reycardo,2022,4,,3.18,1.0,427.53,3.26,63,1,0.125,5.92
reycardo,2022,5,,2.44,0.75,307.76,3.17,81,1,0.069,5.6
reycardo,2022,6,,4.6,1.5,372.6,2.01,59,1,0.0635,5.33
reycardo,2022,7,,3.44,1.5,341.85,3.41,90,5,0.0426,5.13
reycardo,2022,8,,2.79,1.5,406.4,3.85,85,3,0.0449,4.21
reycardo,2022,9,,3.0,1.5,552.47,5.39,103,3,0.0374,5.51
reycardo,2022,10,,2.62,1.5,418.87,4.27,88,1,0.0538,5.6
reycardo,2022,11,,2.84,1.5,373.45,5.5,128,1,0.0376,5.42
reycardo,2022,12,,2.86,1.0,555.25,6.1,112,3,0.0345,5.38
reycardo,2022,13,,4.89,1.0,440.22,8.05,90,3,0.0909,5.45
reycardo,2023,1,,3.1,0.33,182.68,2.08,128,1,0.0448,7.01
reycardo,2023,2,,3.78,0.33,129.32,2.11,83,1,0.0568,6.25
reycardo,2023,3,,5.08,0.33,503.79,5.83,145,3,0.0333,7.15
reycardo,2023,4,,2.71,0.33,242.13,2.86,71,1,0.0533,6.17
reycardo,2023,5,,2.44,0.33,356.57,2.44,111,1,0.0672,5.83
reycardo,2023,6,,2.82,0.33,256.46,3.41,78,1,0.0602,6.99
reycardo,2023,7,,3.25,0.33,777.08,4.1,183,7,0.0419,5.78
reycardo,2023,8,,2.5,0.33,223.47,2.4,82,1,0.0465,5.75
reycardo,2023,9,,2.69,0.33,428.12,3.75,66,0,0.0571,5.6
reycardo,2023,10,,4.21,0.33,1077.65,5.94,268,7,0.0147,6.75
reycardo,2023,11,,3.29,0.33,509.64,3.35,132,2,0.0435,5.7
reycardo,2023,12,,2.75,0.33,36.0,0.57,34,0,0.2093,5.6
reycardo,2023,13,,3.55,0.33,267.19,4.7,60,1,0.0625,4.95
reycardo,2023,14,,4.5,0.33,562.37,3.69,129,4,0.0373,6.0
reycardo,2023,15,,2.94,0.33,232.85,2.98,91,1,0.0421,5.09
reycardo,2023,16,,6.93,0.33,1671.74,7.16,187,11,0.0209,4.89
reycardo,2023,17,,3.55,0.33,363.2,4.29,117,2,0.093,5.68
reycardo,2023,18,,3.83,0.33,682.03,4.93,106,4,0.094,5.55
reycardo,2023,19,,2.79,0.33,438.93,5.34,132,2,0.0571,5.88
reycardo,2023,20,,2.78,0.33,402.12,5.42,179,2,0.1095,6.44
reycardo,2024,1,,2.09,0.33,135.71,2.11,59,0,0.0635,6.0
reycardo,2024,2,,3.55,0.33,308.67,4.75,70,3,0.0541,5.99
reycardo,2024,3,,2.5,0.0,220.81,3.0,72,1,0.122,5.88
reycardo,2024,4,,3.5,0.33,242.13,1.6,95,2,0.0404,6.0
reycardo,2024,5,,2.83,0.33,269.56,3.09,102,2,0.0893,6.19
reycardo,2024,6,,2.61,2.2,285.41,3.18,161,2,0.064,6.14
reycardo,2024,7,,3.3,0.33,178.81,1.86,79,2,0.0706,6.25
reycardo,2024,8,,3.45,0.33,338.61,5.02,100,3,0.0385,6.91
reycardo,2024,9,,3.14,0.33,708.55,8.41,139,3,0.0671,5.86
reycardo,2024,10,,3.25,0.33,250.0,2.36,84,3,0.0455,6.04
reycardo,2024,11,,2.8,0.33,240.0,3.69,65,1,0.058,5.98
reycardo,2024,12,,3.56,0.33,537.96,3.16,139,5,0.0479,5.99
reycardo,2024,13,,2.92,0.33,486.87,5.07,99,1,0.066,5.4
reycardo,2024,14,,2.67,0.33,700.06,6.55,107,3,0.0696,5.73
reycardo,2024,15,,3.88,0.33,948.59,5.8,151,4,0.0258,5.8
reycardo,2024,16,,3.23,0.33,693.52,4.35,189,2,0.0503,5.55
reycardo,2024,17,,4.5,0.33,740.75,9.06,120,3,0.0625,5.73
reycardo,2024,18,,3.0,0.33,263.67,3.4,106,3,0.0783,6.14
reycardo,2024,19,,3.62,0.33,131.77,1.05,67,1,0.0822,6.49
reycardo,2024,20,,4.2,0.33,1284.37,6.09,194,3,0.0443,6.73
reycardo,2024,21,,2.88,0.33,472.55,5.95,169,3,0.0611,7.06
reycardo,2024,22,,2.38,0.33,492.07,6.55,96,2,0.0495,7.29
reycardo,2024,23,,2.6,0.33,116.69,2.25,61,3,0.0758,6.15
reycardo,2024,24,,3.6,0.33,206.09,3.38,121,3,0.0547,5.06
reycardo,2024,25,,4.0,0.33,124.86,2.65,59,2,0.1194,5.87
reycardo,2025,1,,3.88,0.33,513.82,4.36,68,3,0.0811,6.02
reycardo,2025,2,,2.64,0.33,338.48,5.27,68,1,0.0685,6.2
reycardo,2025,3,,3.12,0.33,180.94,3.61,49,0,0.0755,5.55
reycardo,2025,4,,4.56,0.33,284.9,3.19,77,4,0.0494,5.82
reycardo,2025,5,,3.2,0.33,291.73,2.89,63,1,0.1,6.31
reycardo,2025,6,,3.21,0.25,629.44,4.64,91,2,0.0421,5.44
reycardo,2025,7,,3.08,0.33,412.0,3.91,81,1,0.0471,6.82
reycardo,2025,8,,3.0,0.33,187.49,3.55,64,1,0.0588,5.8
reycardo,2025,9,,2.58,0.33,169.22,2.18,66,0,0.0571,5.18
reycardo,2025,10,,3.56,0.33,414.27,4.31,98,2,0.0577,5.44
reycardo,2025,11,,2.7,0.33,131.77,1.05,58,1,0.0794,6.1
reycardo,2025,12,,2.31,0.33,131.18,3.35,67,1,0.0822,6.53
ryuheechul,2023,1,1,1.5,0.0,36.54,1.5,11,1,0.0833,5.08
ryuheechul,2023,1,2,1.67,0.0,36.54,1.5,30,1,0.1176,5.86
ryuheechul,2023,2,1,1.89,1.0,38.05,2.0,52,1,0.0189,5.34
ryuheechul,2023,2,2,1.75,0.71,15.51,1.0,54,1,0.0357,5.1
ryuheechul,2023,3,1,3.5,3.33,388.82,7.18,81,3,0.0241,4.94
ryuheechul,2023,3,2,4.8,5.0,489.17,7.29,83,4,0.0235,5.23
ryuheechul,2023,4,1,2.0,0.33,39.86,2.67,16,0,0.1579,4.38
ryuheechul,2023,4,2,1.67,0.0,50.19,1.5,24,2,0.1111,4.89
ryuheechul,2023,5,,15.0,15.0,385.14,11.53,74,4,0.3782,4.31
ryuheechul,2023,5,1,,,81.75,3.55,20,4,0.1667,4.05
ryuheechul,2023,5,2,4.5,3.17,166.42,4.84,109,2,0.1066,6.15
ryuheechul,2023,6,1,2.5,0.0,41.51,2.29,17,0,0.0556,6.92
ryuheechul,2023,6,2,2.5,0.0,41.51,2.29,14,0,0.0667,7.11
ryuheechul,2023,7,1,3.25,2.67,197.42,3.33,67,5,0.1829,6.32
ryuheechul,2023,7,2,4.0,4.0,346.36,4.12,83,5,0.17,6.43
ryuheechul,2023,8,1,1.75,2.0,36.54,1.5,34,1,0.0286,7.19
ryuheechul,2023,8,2,2.71,2.71,60.94,1.83,64,2,0.0857,7.58
ryuheechul,2023,9,1,2.33,0.67,60.92,2.0,19,0,0.05,4.57
ryuheechul,2023,9,2,2.33,0.67,50.19,1.5,19,0,0.05,4.62
ryuheechul,2023,10,1,4.33,7.0,356.86,4.97,68,2,0.0933,6.25
ryuheechul,2023,10,2,10.67,7.0,1011.15,8.39,214,2,0.123,7.35
ryuheechul,2023,11,1,3.29,1.29,137.55,2.0,51,2,0.0192,5.69
ryuheechul,2023,11,2,2.57,0.86,225.0,2.78,51,2,0.1905,5.93
ryuheechul,2023,12,2,5.11,4.11,949.54,6.86,210,3,0.1667,6.64
ryuheechul,2023,12,1,3.0,4.0,125.1,2.0,43,2,0.0652,5.83
ryuheechul,2023,12,2,6.0,7.0,331.0,5.43,45,1,0.3284,7.54
ryuheechul,2024,1,1,,,11.61,1.0,13,0,0.0714,4.77
ryuheechul,2024,1,2,,,11.61,1.0,12,0,0.0769,4.76
ryuheechul,2024,2,1,5.0,9.0,149.28,3.88,26,3,0.1034,4.47
ryuheechul,2024,2,2,4.0,6.0,185.44,3.71,30,3,0.0909,4.6
ryuheechul,2024,3,1,1.75,0.0,4.75,0.5,24,0,0.04,4.04
ryuheechul,2024,3,2,2.08,0.62,39.86,1.71,66,1,0.0959,4.87
ryuheechul,2024,4,1,4.0,2.6,433.82,8.16,58,0,0.275,4.62
ryuheechul,2024,4,2,2.5,0.83,269.64,5.23,49,0,0.2344,4.44
ryuheechul,2024,5,1,2.17,1.0,128.38,3.71,35,3,0.1667,5.37
ryuheechul,2024,5,2,2.5,1.88,156.91,3.67,54,3,0.2286,5.7
ryuheechul,2024,6,1,4.0,1.2,254.37,5.94,154,2,0.0723,4.64
ryuheechul,2024,6,2,4.73,8.71,1093.66,9.44,214,3,0.1641,4.85
ryuheechul,2024,7,1,1.67,0.4,55.51,3.12,32,0,0.0303,5.19
ryuheechul,2024,7,2,1.62,0.5,131.77,5.0,45,1,0.5161,5.21
ryuheechul,2024,8,1,1.33,0.0,157.89,4.47,38,4,0.05,4.93
