username,year,day,filename,readability_score,naming,modularity,control_flow,comments_docs,pythonic_style
ndunnett,2023,22,day22.py,6,7,5,5,5,7
ndunnett,2023,23,day23.py,7,8,7,6,7,8
ndunnett,2023,24,day24.py,6,7,7,5,5,7
ndunnett,2023,25,day25.py,5,6,4,5,3,6
ndunnett,2024,1,day01.py,7,8,7,7,6,7
ndunnett,2024,2,day02.py,7,8,6,7,8,7
ndunnett,2024,3,day03.py,4,4,5,4,2,5
ndunnett,2024,4,day04.py,6,7,5,6,5,7
ndunnett,2024,5,day05.py,7,8,7,7,5,8
ndunnett,2024,6,day06.py,7,8,7,6,7,8
ndunnett,2024,7,day07.py,6,7,6,5,7,7
ndunnett,2024,8,day08.py,7,8,7,6,8,8
ndunnett,2024,9,day09.py,6,7,7,5,7,6
NimVek,2015,1,solution.py,8,9,7,8,7,8
NimVek,2015,1,test.py,8,9,7,9,8,9
NimVek,2015,2,solution.py,8,9,8,9,7,8
NimVek,2015,3,solution.py,8,9,8,8,7,8
NimVek,2015,4,solution.py,7,8,7,7,6,8
NimVek,2015,5,solution.py,7,8,8,7,6,8
NimVek,2015,5,test.py,8,9,9,10,7,8
NimVek,2015,6,solution_2015_06.py,7,8,7,7,5,8
NimVek,2015,7,solution_2015_07.py,7,8,6,7,3,7
NimVek,2015,8,solution.py,8,9,9,8,7,8
NimVek,2015,9,solution_2015_09.py,7,8,7,7,5,8
NimVek,2015,10,solution.py,8,9,8,9,7,9
NimVek,2015,10,test.py,8,9,9,8,7,8
NimVek,2015,11,solution_2015_11.py,3,3,5,3,1,4
NimVek,2015,12,solution_2015_12.py,6,7,7,5,4,7
NimVek,2015,13,solution_2015_13.py,6,7,5,7,3,7
NimVek,2015,14,solution_2015_14.py,7,8,7,6,5,8
NimVek,2015,15,solution_2015_15.py,4,4,5,4,2,5
NimVek,2015,16,solution_2015_16.py,6,7,7,5,4,6
NimVek,2015,17,solution_2015_17.py,4,4,5,3,2,5
NimVek,2015,18,solution_2015_18.py,7,8,7,6,5,8
NimVek,2016,1,solution.py,8,9,8,7,7,9
NimVek,2016,2,solution.py,7,8,7,7,5,8
NimVek,2016,5,solution.py,7,7,8,6,7,7
NimVek,2017,1,solution.py,8,9,8,9,7,9
NimVek,2017,2,solution.py,8,8,9,7,7,8
NimVek,2017,4,solution.py,9,9,9,10,8,9
NimVek,2017,4,test.py,8,9,9,10,7,9
NimVek,2017,5,solution.py,7,8,7,6,5,8
NimVek,2017,6,solution.py,7,8,7,6,5,8
NimVek,2017,7,solution.py,7,8,7,6,7,7
NimVek,2017,8,solution.py,8,9,7,8,7,9
NimVek,2017,12,solution.py,7,8,7,6,6,8
NimVek,2017,13,solution.py,5,6,8,4,3,7
NimVek,2017,16,solution.py,7,8,7,7,6,7
NimVek,2017,16,test.py,7,8,6,8,5,7
NimVek,2018,1,solution.py,7,8,8,6,7,8
NimVek,2018,2,solution.py,7,8,7,6,7,8
NimVek,2018,8,solution.py,8,9,8,7,7,9
NimVek,2018,16,solution.py,7,8,7,6,6,8
NimVek,2019,1,solution.py,8,9,8,7,7,9
NimVek,2019,1,test.py,8,9,9,10,7,8
NimVek,2020,1,solution.py,7,8,6,6,7,8
NimVek,2020,2,solution.py,8,9,8,8,7,9
NimVek,2020,5,solution.py,8,9,9,8,7,8
NimVek,2020,5,test.py,8,9,7,10,7,8
NimVek,2020,6,solution.py,7,8,7,6,7,8
NimVek,2020,7,solution.py,8,9,7,8,6,9
NimVek,2020,10,solution.py,8,9,9,7,6,9
NimVek,2020,15,solution.py,5,6,7,4,3,7
NimVek,2020,16,solution.py,8,8,8,7,7,9
NimVek,2020,21,solution.py,7,8,7,7,5,8
NimVek,2021,1,solution.py,8,9,9,8,7,8
NimVek,2021,2,solution.py,8,9,8,8,7,8
NimVek,2021,4,solution_2021_04.py,6,7,5,6,3,7
NimVek,2021,6,solution.py,8,9,7,8,6,9
NimVek,2021,7,solution_2021_07.py,7,8,7,7,4,8
NimVek,2021,8,solution_2021_08.py,6,7,5,6,3,7
NimVek,2021,14,solution.py,7,8,7,7,6,8
NimVek,2021,14,test.py,7,8,6,8,6,7
NimVek,2021,16,solution.py,8,9,8,7,7,8
NimVek,2021,16,test.py,8,9,9,10,7,8
NimVek,2021,18,solution.py,7,8,7,6,5,8
NimVek,2021,18,test.py,8,9,7,8,7,9
NimVek,2021,21,solution.py,7,8,7,7,5,8
NimVek,2021,21,test.py,9,10,8,10,7,9
NimVek,2022,1,solution.py,8,9,7,8,7,9
NimVek,2022,2,solution.py,8,9,8,9,7,9
NimVek,2022,2,test.py,9,10,9,10,8,9
NimVek,2022,3,solution.py,8,9,9,7,6,8
NimVek,2022,4,solution.py,8,9,9,7,7,8
NimVek,2022,6,solution.py,5,6,7,4,3,7
NimVek,2022,7,solution.py,8,9,7,8,7,9
NimVek,2022,9,solution.py,7,8,7,6,7,8
NimVek,2023,1,solution.py,7,8,7,6,7,8
NimVek,2023,2,solution.py,8,9,8,7,6,9
NimVek,2023,4,solution.py,7,8,7,6,6,8
NimVek,2023,6,solution.py,7,8,8,7,5,7
NimVek,2023,8,solution.py,8,9,8,7,7,9
NimVek,2024,1,solution.py,7,8,9,6,5,8
NimVek,2024,7,solution.py,7,8,7,6,5,8
nthistle,2017,1,day01.py,4,3,2,5,1,5
nthistle,2017,2,day02.py,4,3,2,5,1,4
nthistle,2017,3,day03.py,3,2,2,4,1,3
nthistle,2017,4,day04.py,3,2,1,4,1,4
nthistle,2017,5,day05.py,4,3,2,5,1,4
nthistle,2017,6,day06.py,4,4,2,5,1,5
nthistle,2017,7,day07.py,4,4,5,4,2,5
nthistle,2017,8,day08.py,3,3,2,4,1,3
nthistle,2017,9,day09.py,4,3,3,5,2,4
nthistle,2017,10,day10.py,4,3,3,5,2,5
nthistle,2017,11,day11.py,4,4,5,6,2,5
nthistle,2017,12,day12.py,6,7,5,7,3,6
nthistle,2017,13,day13.py,5,4,6,6,4,5
nthistle,2017,14,day14.py,4,4,3,5,2,5
nthistle,2017,15,day15.py,5,6,3,6,2,7
nthistle,2017,16,day16.py,5,6,3,6,2,6
nthistle,2017,17,day17.py,4,4,2,5,2,5
nthistle,2017,18,day18.py,6,7,5,6,6,6
nthistle,2017,19,day19.py,4,3,2,5,4,5
nthistle,2017,20,day20.py,5,6,3,6,4,6
nthistle,2017,21,day21.py,5,6,4,5,4,6
nthistle,2017,22,day22.py,4,5,2,4,3,6
nthistle,2017,23,day23.py,5,6,3,5,6,7
nthistle,2017,24,day24.py,4,5,4,5,3,5
nthistle,2017,25,day25.py,4,4,3,5,3,5
nthistle,2018,1,day_1.py,5,4,3,6,2,6
nthistle,2018,2,day_2.py,4,3,2,5,2,5
nthistle,2018,3,day_3.py,4,3,2,5,2,4
nthistle,2018,4,day_4.py,3,2,2,4,1,3
nthistle,2018,5,day_5.py,4,3,5,4,2,5
nthistle,2018,6,day_6.py,4,3,4,5,2,5
nthistle,2018,7,day_7.py,4,3,3,5,4,4
nthistle,2018,8,day_8.py,5,4,6,7,2,5
nthistle,2018,10,day_10.py,4,3,5,4,1,5
nthistle,2018,11,day_11.py,4,3,3,5,1,5
nthistle,2018,12,day_12.py,4,4,3,5,1,5
nthistle,2018,13,day_13.py,3,3,2,3,1,4
nthistle,2018,15,day_15.py,5,6,5,4,5,6
nthistle,2018,16,day_16.py,6,7,7,5,3,6
nthistle,2018,17,day_17.py,3,2,2,4,1,4
nthistle,2018,18,day_18.py,4,4,3,5,2,5
nthistle,2018,19,day_19.py,7,8,8,6,4,7
nthistle,2018,20,day_20.py,3,2,2,3,1,3
nthistle,2018,20,day_20_vis.py,3,3,2,3,4,3
nthistle,2018,21,day_21.py,5,6,7,4,2,6
nthistle,2018,22,day_22.py,4,3,2,5,4,4
nthistle,2018,23,day_23.py,3,2,2,4,1,3
nthistle,2018,24,day_24.py,4,3,5,4,2,5
nthistle,2020,1,day1.py,5,6,3,5,6,6
nthistle,2020,2,day2.py,3,2,2,4,1,3
nthistle,2020,3,day3.py,4,2,5,6,1,5
nthistle,2020,4,day4.py,3,3,2,4,2,3
nthistle,2020,5,day5.py,6,6,5,7,3,7
nthistle,2020,6,day6.py,4,3,3,5,1,5
nthistle,2020,7,day7.py,4,5,3,4,4,5
nthistle,2020,8,alt_day8.py,6,7,5,6,5,6
nthistle,2020,8,day8.py,5,6,7,5,2,6
nthistle,2020,9,day9.py,5,4,6,5,2,6
nthistle,2020,10,day10.py,5,6,3,5,2,6
nthistle,2020,10,day10_alt.py,4,3,3,5,4,4
nthistle,2020,11,day11.py,4,4,3,5,2,5
nthistle,2020,11,day11_viz.py,4,5,3,4,2,5
nthistle,2020,12,day12.py,5,6,3,5,2,6
nthistle,2020,13,day13.py,4,3,5,4,2,6
nthistle,2020,14,day14.py,5,6,4,5,3,6
nthistle,2020,15,day15.py,3,2,2,4,1,3
nthistle,2020,16,day16.py,4,4,3,5,4,5
nthistle,2020,17,day17.py,4,3,5,4,1,5
nthistle,2020,18,day18.py,3,3,3,3,4,3
nthistle,2020,18,day18_alt.py,4,5,3,5,4,4
nthistle,2020,19,day19.py,3,2,3,4,3,4
nthistle,2020,20,day20.py,5,6,5,5,4,6
nthistle,2020,21,day21.py,4,3,3,5,4,5
nthistle,2020,22,day22.py,4,5,3,4,3,5
nthistle,2020,23,day23.py,4,5,2,4,2,5
nthistle,2020,23,day23_opt.py,3,2,2,4,1,3
nthistle,2020,24,day24.py,4,3,4,5,3,4
nthistle,2020,24,day24_clean.py,5,6,5,5,4,6
nthistle,2020,24,day24_viz.py,5,6,4,6,3,6
nthistle,2020,24,nirmit_day24.py,5,4,6,6,4,5
nthistle,2020,25,day25.py,4,3,2,6,2,5
nthistle,2021,1,day01.py,6,5,4,7,3,7
nthistle,2021,2,day02.py,6,7,4,7,4,7
nthistle,2021,3,day03.py,4,3,5,4,2,5
nthistle,2021,4,day04.py,4,4,3,5,2,5
nthistle,2021,5,day05.py,4,4,2,5,1,5
nthistle,2021,6,day06.py,4,3,4,6,2,5
nthistle,2021,7,day07.py,5,6,4,7,2,6
nthistle,2021,8,day08.py,4,3,3,5,2,5
nthistle,2021,9,day09.py,4,4,3,5,2,5
nthistle,2021,11,day11.py,4,3,5,4,3,5
nthistle,2021,12,day12.py,4,3,4,5,2,5
nthistle,2021,13,day13.py,5,6,4,5,4,6
nthistle,2021,14,day14.py,5,6,4,6,2,7
nthistle,2021,15,day15.py,5,6,3,6,3,7
nthistle,2021,16,day16.py,5,6,5,6,3,6
nthistle,2021,17,day17.py,6,7,5,6,4,7
nthistle,2021,18,day18.py,5,6,5,5,2,6
nthistle,2021,19,day19.py,4,5,3,4,3,5
nthistle,2022,1,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,1,day01.py,4,3,2,7,1,5
nthistle,2022,2,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,2,day02.py,4,2,3,4,5,4
nthistle,2022,3,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,3,day03.py,4,3,3,5,2,4
nthistle,2022,4,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,4,day04.py,4,3,2,5,3,4
nthistle,2022,5,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,5,day05.py,5,5,3,6,3,5
nthistle,2022,5,day05_clean.py,7,8,5,7,7,8
nthistle,2022,6,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,6,day06.py,4,3,3,5,4,4
nthistle,2022,7,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,7,day07.py,4,4,3,5,2,5
nthistle,2022,8,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,8,day08.py,3,2,2,4,1,3
nthistle,2022,9,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,9,day09.py,4,4,3,5,2,4
nthistle,2022,9,day09_p2.py,4,3,4,5,4,5
nthistle,2022,10,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,10,day10.py,6,7,4,5,6,7
nthistle,2022,11,aoc_tools.py,6,5,8,7,6,5
nthistle,2022,11,day11.py,5,6,4,6,4,5
nthistle,2022,12,aoc_tools.py,4,3,7,6,4,4
nthistle,2022,12,day12.py,6,7,4,7,3,7
nthistle,2022,12,day12_orig.py,4,4,3,5,3,5
nthistle,2022,13,aoc_tools.py,4,3,7,6,4,4
nthistle,2022,13,day13.py,4,5,3,5,3,4
nthistle,2022,14,aoc_tools.py,5,4,7,7,6,5
nthistle,2022,14,day14.py,5,6,4,5,5,6
nthistle,2022,15,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,15,day15.py,5,6,4,7,4,6
nthistle,2022,15,day15_p1.py,3,2,2,4,1,3
nthistle,2022,15,day15_p2.py,5,6,4,6,5,6
nthistle,2022,16,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,16,day16.py,5,6,4,5,4,6
nthistle,2022,17,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,17,day17.py,4,4,5,4,5,5
nthistle,2022,18,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,18,day18.py,5,6,4,6,3,7
nthistle,2022,19,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,19,day19.py,3,3,2,4,3,4
nthistle,2022,19,day19_alt.py,4,4,3,5,4,5
nthistle,2022,20,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,20,day20.py,5,6,3,5,4,6
nthistle,2022,21,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,21,day21.py,3,3,2,4,3,3
nthistle,2022,22,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,22,day22.py,6,7,5,6,5,7
nthistle,2022,23,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,23,day23.py,5,6,5,5,4,6
nthistle,2022,24,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,24,day24.py,4,5,3,4,2,5
nthistle,2022,24,day24_viz.py,4,5,3,4,2,5
nthistle,2022,25,aoc_tools.py,6,5,7,7,5,6
nthistle,2022,25,day25.py,4,4,3,5,3,5
pivoshenko,2024,1,part_01.py,7,8,8,7,6,8
pivoshenko,2024,1,part_02.py,7,8,7,7,6,7
pivoshenko,2024,2,part_01.py,8,9,8,7,7,9
pivoshenko,2024,2,part_02.py,7,8,7,6,8,7
pivoshenko,2024,3,part_01.py,8,9,8,9,7,8
pivoshenko,2024,3,part_02.py,7,8,7,6,7,7
pivoshenko,2024,4,part_01.py,7,8,6,7,7,7
pivoshenko,2024,4,part_02.py,7,8,7,6,7,7
pivoshenko,2024,5,part_01.py,5,6,4,5,7,6
pivoshenko,2024,5,part_02.py,4,5,3,4,3,5
pivoshenko,2024,6,part_01.py,6,7,5,5,7,7
pivoshenko,2024,7,part_01.py,7,8,7,7,6,7
pivoshenko,2024,7,part_02.py,7,8,7,7,6,8
pivoshenko,2024,8,part_01.py,7,8,7,6,7,8
pivoshenko,2024,8,part_02.py,7,8,7,6,7,7
pivoshenko,2024,9,part_01.py,4,4,3,4,5,5
pivoshenko,2024,9,part_02.py,4,4,3,4,3,5
pivoshenko,2024,10,part_01.py,7,8,7,6,7,7
pivoshenko,2024,10,part_02.py,7,8,7,6,7,7
pivoshenko,2024,11,part_01.py,5,6,7,4,3,7
pivoshenko,2024,11,part_02.py,5,6,7,4,3,6
pivoshenko,2024,12,part_01.py,7,8,6,7,7,7
pivoshenko,2024,13,part_01.py,6,7,5,5,7,7
pivoshenko,2024,13,part_02.py,7,8,7,7,6,7
pivoshenko,2024,14,part_01.py,7,8,6,7,6,8
pivoshenko,2024,14,part_02.py,6,7,5,6,5,7
pivoshenko,2024,15,part_01.py,7,8,7,6,8,7
pivoshenko,2024,16,part_01.py,7,8,7,6,7,7
pivoshenko,2024,17,part_01.py,4,3,5,4,4,6
pivoshenko,2024,18,part_01.py,6,7,5,6,5,7
pivoshenko,2024,19,part_01.py,7,8,7,6,7,8
pivoshenko,2024,19,part_02.py,7,7,8,6,7,7
pivoshenko,2024,20,part_01.py,7,7,8,7,6,7
pivoshenko,2024,20,part_02.py,7,8,7,6,7,7
pivoshenko,2024,22,part_01.py,6,7,8,5,4,7
pivoshenko,2024,23,part_01.py,7,8,7,6,7,8
pivoshenko,2024,23,part_02.py,7,8,6,7,6,8
pivoshenko,2024,24,part_01.py,6,7,5,6,5,7
pivoshenko,2024,25,part_01.py,6,6,7,5,5,7
r0f1,2024,1,main.py,7,8,5,8,7,8
r0f1,2024,2,main.py,5,6,5,5,2,6
r0f1,2024,3,main.py,5,6,2,4,5,6
r0f1,2024,4,main.py,5,6,5,5,4,6
r0f1,2024,5,main.py,4,5,3,4,2,5
r0f1,2024,6,main.py,6,7,5,6,7,7
r0f1,2024,7,main.py,5,6,3,5,2,7
r0f1,2024,8,main.py,5,5,3,6,2,7
r0f1,2024,9,main_part1.py,4,4,2,5,1,5
r0f1,2024,9,main_part2.py,5,5,3,6,6,7
r0f1,2024,10,main.py,6,7,5,6,2,7
reycardo,2019,1,day1.py,7,8,7,6,7,8
reycardo,2019,2,day2.py,7,8,7,7,8,7
reycardo,2019,3,main.py,8,9,8,8,6,9
reycardo,2019,4,main.py,6,7,5,5,4,6
reycardo,2020,1,day1.py,6,7,5,5,7,6
reycardo,2020,2,day2.py,4,4,5,5,3,4
reycardo,2020,3,day3.py,6,7,5,6,7,6
reycardo,2020,4,day4.py,6,7,6,6,5,6
reycardo,2020,5,day5.py,6,7,7,5,6,6
reycardo,2020,6,day6.py,7,8,7,8,6,7
reycardo,2020,7,day7.py,6,7,7,6,5,6
reycardo,2020,8,day8.py,6,7,6,5,6,6
reycardo,2020,9,day9.py,6,7,6,5,6,7
reycardo,2020,10,day10.py,4,4,5,4,3,5
reycardo,2021,1,day1.py,6,7,7,5,6,6
reycardo,2021,2,day2.py,7,7,8,7,6,7
reycardo,2021,3,day3.py,6,7,6,5,5,7
reycardo,2021,4,day4.py,6,7,7,5,6,6
reycardo,2021,5,day5.py,7,8,7,6,7,7
reycardo,2021,6,day6.py,6,7,7,5,5,6
reycardo,2021,7,day7.py,7,8,7,7,6,7
reycardo,2021,8,day8.py,5,5,6,6,4,5
reycardo,2021,9,day9.py,7,8,7,7,5,8
reycardo,2021,10,day10.py,6,6,7,5,5,6
reycardo,2021,11,day11.py,7,8,7,6,7,7
reycardo,2021,12,day12.py,6,7,7,5,6,6
reycardo,2021,13,day13.py,6,7,6,5,5,6
reycardo,2021,14,day14.py,6,7,5,6,7,6
reycardo,2021,15,day15.py,6,7,6,6,5,7
reycardo,2021,16,day16.py,6,7,5,7,5,7
reycardo,2022,1,day1.py,7,8,7,7,6,7
reycardo,2022,2,day2.py,7,8,7,6,8,7
reycardo,2022,3,day3.py,7,8,7,8,7,8
reycardo,2022,4,day4.py,5,6,5,5,4,6
reycardo,2022,5,day5.py,6,7,5,6,4,7
reycardo,2022,6,day6.py,6,7,5,6,4,7
reycardo,2022,7,day7.py,6,7,6,5,5,6
reycardo,2022,8,day8.py,7,8,7,6,5,7
reycardo,2022,9,day9.py,7,7,7,7,5,6
reycardo,2022,10,day10.py,6,7,5,6,5,6
reycardo,2022,11,day11.py,7,8,7,7,5,8
reycardo,2022,12,day12.py,7,7,7,7,6,7
reycardo,2022,13,day13.py,6,6,7,5,6,6
reycardo,2023,1,main.py,7,8,7,7,8,7
reycardo,2023,2,main.py,7,8,7,6,7,8
reycardo,2023,3,main.py,5,6,5,5,4,6
reycardo,2023,4,main.py,7,8,7,7,6,8
reycardo,2023,5,main.py,7,8,7,6,7,7
reycardo,2023,6,main.py,6,7,6,5,4,7
reycardo,2023,7,main.py,7,8,7,6,7,7
reycardo,2023,8,main.py,7,8,7,7,5,8
reycardo,2023,9,main.py,7,8,7,6,5,8
reycardo,2023,10,main.py,7,8,7,6,7,7
reycardo,2023,11,main.py,6,7,6,6,5,6
reycardo,2023,12,main.py,6,7,5,7,3,7
reycardo,2023,13,main.py,7,8,7,6,5,7
reycardo,2023,14,main.py,7,8,7,6,5,7
reycardo,2023,15,main.py,7,8,7,7,5,8
reycardo,2023,16,main.py,6,7,5,6,5,7
reycardo,2023,17,main.py,6,7,6,5,6,7
reycardo,2023,18,main.py,6,7,5,7,5,6
reycardo,2023,19,main.py,6,7,6,5,5,6
reycardo,2023,20,main.py,7,8,7,6,8,7
reycardo,2024,1,main.py,7,8,7,8,5,7
reycardo,2024,2,main.py,6,7,5,6,5,7
reycardo,2024,3,main.py,6,7,5,6,5,7
reycardo,2024,4,main.py,7,8,7,6,7,7
reycardo,2024,5,main.py,6,7,5,6,5,7
reycardo,2024,6,main.py,7,8,7,6,8,7
reycardo,2024,7,main.py,6,7,6,5,5,7
reycardo,2024,8,main.py,6,7,6,5,6,7
reycardo,2024,9,main.py,5,6,5,5,4,6
reycardo,2024,10,main.py,8,8,8,7,7,8
reycardo,2024,11,main.py,5,6,6,5,4,6
reycardo,2024,12,main.py,7,8,7,6,7,8
reycardo,2024,13,main.py,7,8,7,7,7,8
reycardo,2024,14,main.py,7,8,7,7,6,7
reycardo,2024,15,main.py,6,7,6,5,5,7
reycardo,2024,16,main.py,7,8,7,6,7,8
reycardo,2024,17,main.py,6,7,6,5,5,7
reycardo,2024,18,main.py,7,8,7,6,7,8
reycardo,2024,19,main.py,8,8,7,8,8,9
reycardo,2024,20,main.py,6,7,5,5,4,6
reycardo,2024,21,main.py,6,7,6,5,5,7
reycardo,2024,22,main.py,5,3,6,7,3,7
reycardo,2024,23,main.py,6,7,7,5,6,7
reycardo,2024,24,main.py,7,8,7,6,6,8
reycardo,2024,25,main.py,6,7,6,7,5,6
reycardo,2025,1,main.py,6,7,7,5,5,6
reycardo,2025,2,main.py,4,5,4,3,2,5
reycardo,2025,3,main.py,4,4,5,4,2,5
reycardo,2025,4,main.py,5,6,5,4,3,6
reycardo,2025,5,main.py,7,8,7,6,7,7
reycardo,2025,6,main.py,5,6,5,6,4,6
reycardo,2025,7,main.py,6,7,5,6,4,7
reycardo,2025,8,main.py,7,8,7,7,5,8
reycardo,2025,9,main.py,7,8,7,8,6,7
reycardo,2025,10,main.py,7,8,7,7,6,7
reycardo,2025,11,main.py,7,8,7,6,7,8
reycardo,2025,12,main.py,7,8,7,7,5,8
ryuheechul,2023,1,part1.py,7,8,7,8,7,7
ryuheechul,2023,1,part2.py,7,8,7,8,6,7
ryuheechul,2023,2,part1.py,8,9,8,8,7,9
ryuheechul,2023,2,part2.py,7,8,7,8,6,7
ryuheechul,2023,3,part1.py,7,8,7,7,8,7
ryuheechul,2023,3,part2.py,6,7,5,6,7,6
ryuheechul,2023,4,part1.py,7,7,8,8,6,8
ryuheechul,2023,4,part2.py,7,8,7,6,8,7
ryuheechul,2023,5,calc.py,7,8,6,7,9,8
ryuheechul,2023,5,part1.py,4,3,2,5,3,4
ryuheechul,2023,5,part2.py,7,8,7,6,8,7
ryuheechul,2023,6,part1.py,7,8,7,7,6,8
ryuheechul,2023,6,part2.py,7,8,7,8,6,7
ryuheechul,2023,7,part1.py,7,8,7,7,7,8
ryuheechul,2023,7,part2.py,7,8,7,6,8,7
ryuheechul,2023,8,part1.py,8,8,9,7,7,8
ryuheechul,2023,8,part2.py,7,8,7,6,8,7
ryuheechul,2023,9,part1.py,8,8,9,7,7,8
ryuheechul,2023,9,part2.py,8,8,8,8,7,9
ryuheechul,2023,10,part1.py,6,7,5,6,5,7
ryuheechul,2023,10,part2.py,5,6,5,5,6,5
ryuheechul,2023,11,part1.py,7,8,7,7,6,7
ryuheechul,2023,11,part2.py,7,8,7,7,6,8
ryuheechul,2023,12,gave_up_attempt_on_part2.py,4,4,4,4,5,4
ryuheechul,2023,12,part1.py,5,6,5,5,6,7
ryuheechul,2023,12,part2.py,6,6,7,5,7,7
ryuheechul,2024,1,part1.py,3,2,2,4,2,4
ryuheechul,2024,1,part2.py,3,2,2,4,2,4
ryuheechul,2024,2,part1.py,6,7,7,5,6,7
ryuheechul,2024,2,part2.py,5,6,5,4,5,6
ryuheechul,2024,3,part1.py,7,8,7,7,6,8
ryuheechul,2024,3,part2.py,4,4,5,3,4,5
ryuheechul,2024,4,part1.py,6,7,5,6,4,7
ryuheechul,2024,4,part2.py,7,8,6,7,5,8
ryuheechul,2024,5,part1.py,6,7,6,5,5,7
ryuheechul,2024,5,part2.py,4,5,4,4,5,5
ryuheechul,2024,6,part1.py,6,7,6,5,5,6
ryuheechul,2024,6,part2.py,5,6,5,5,6,5
ryuheechul,2024,7,part1.py,8,8,8,7,7,9
ryuheechul,2024,7,part2.py,7,8,7,7,6,7
ryuheechul,2024,8,part1.py,7,8,6,7,7,8
ryuheechul,2024,8,part2.py,7,8,6,7,7,8
ryuheechul,2024,9,part1.py,5,6,5,6,5,7
ryuheechul,2024,9,part2.py,4,5,4,4,5,6
ryuheechul,2024,10,part1.py,7,8,7,6,7,8
ryuheechul,2024,10,part2.py,7,8,7,6,7,8
ryuheechul,2024,11,part1.py,6,7,7,6,4,7
ryuheechul,2024,11,part2.py,5,6,4,6,5,6
ryuheechul,2024,12,part1.py,5,6,5,5,6,5
ryuheechul,2024,12,part2.py,5,6,5,6,4,6
ryuheechul,2024,13,part1.py,5,6,5,6,4,5
ryuheechul,2024,14,part1.py,7,8,6,7,5,8
ryuheechul,2024,14,part2.py,2,1,1,1,3,2
ryuheechul,2024,15,part1.py,6,7,5,6,7,6
ryuheechul,2024,15,part2.py,5,6,5,5,4,6
Samarth-Pai,2024,1,part1.py,5,4,2,7,2,6
Samarth-Pai,2024,1,part2.py,5,4,3,7,2,6
Samarth-Pai,2024,2,part1.py,3,3,2,4,1,4
Samarth-Pai,2024,2,part2.py,3,2,2,4,1,3
Samarth-Pai,2024,3,part1.py,6,5,4,7,3,7
Samarth-Pai,2024,3,part2.py,4,4,3,5,2,5
Samarth-Pai,2024,4,part1.py,5,6,5,6,5,6
Samarth-Pai,2024,4,part2.py,4,4,2,5,2,5
Samarth-Pai,2024,5,part1.py,5,5,4,6,2,6
Samarth-Pai,2024,5,part2.py,4,4,3,5,2,5
Samarth-Pai,2024,6,part1.py,4,4,3,5,2,5
Samarth-Pai,2024,6,part2.py,3,3,2,3,2,4
Samarth-Pai,2024,7,part1.py,6,7,7,5,3,7
Samarth-Pai,2024,7,part2.py,6,7,7,5,4,6
Samarth-Pai,2024,8,part1.py,5,6,4,6,3,5
Samarth-Pai,2024,8,part2.py,5,6,4,5,3,6
Samarth-Pai,2024,9,part1.py,3,2,2,4,1,3
Samarth-Pai,2024,9,part2.py,3,2,2,3,3,3
Samarth-Pai,2024,10,part1.py,6,7,5,6,5,7
Samarth-Pai,2024,10,part2.py,5,6,5,6,4,7
Samarth-Pai,2024,11,part1.py,5,6,6,5,2,6
Samarth-Pai,2024,11,part2.py,4,3,5,4,2,5
Samarth-Pai,2024,12,part1.py,4,4,5,4,2,5
Samarth-Pai,2024,12,part2.py,4,5,4,4,1,5
Samarth-Pai,2024,13,part1.py,6,7,5,6,3,7
Samarth-Pai,2024,13,part2.py,4,4,5,4,1,5
Samarth-Pai,2024,14,part1.py,6,7,5,6,5,7
Samarth-Pai,2024,14,part2.py,4,3,5,4,2,5
Samarth-Pai,2024,15,part1.py,4,5,3,4,2,5
Samarth-Pai,2024,16,part1.py,5,5,6,5,4,6
Samarth-Pai,2024,17,part1.py,4,3,6,5,2,4
SpiderScripts,2015,2,02-1.py,3,2,2,6,1,3
SpiderScripts,2015,3,03-1.py,4,3,3,5,1,4
SpiderScripts,2015,4,04-1.py,3,2,2,4,1,3
SpiderScripts,2022,12,12.py,3,2,4,4,3,3
SpiderScripts,2022,13,13-2.py,4,5,4,5,3,4
SpiderScripts,2022,13,13.py,4,5,4,5,3,4
SpiderScripts,2022,14,14.py,5,5,6,5,4,6
SpiderScripts,2022,15,15.py,6,6,7,6,5,6
SpiderScripts,2022,16,16.py,3,2,4,3,2,3
